name,title,organization,num_resources,num_tags,license_id,isopen,state,first_resource_url,first_resource_format,first_resource_status,created,modified
cantidad-de-emergencias-en-lima-callao-e-ica-al-06-07-2017,"Cantidad de Emergencias en Lima, Callao e Ica al 06-07-2017",Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/emer%20central.csv,CSV,200,"Jue, 07/06/2017 - 18:22","Vie, 06/12/2026 - 12:15"
ingreso-diarios-de-precios-por-variedad-de-producto-en-kg-julio-2017-10072017,INGRESO DIARIOS DE PRECIOS POR VARIEDAD  DE PRODUCTO EN KG.  JULIO 2017 10/07/2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/PRC.JULIO__1.xlsx,XLSX,200,"Mar, 07/11/2017 - 16:33","Vie, 06/12/2026 - 10:46"
precios-por-productos-variedad-año-2017-kg-10072017,PRECIOS POR PRODUCTOS VARIEDAD AÑO 2017  KG. 10/07/2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/prec.mensual_2.xlsx,XLSX,200,"Mar, 07/11/2017 - 16:37","Vie, 06/12/2026 - 10:47"
volumenes-y-procedencias-del-producto-del-año-2017-10072017,VOLUMENES Y PROCEDENCIAS DEL PRODUCTO DEL AÑO:    2017  10/07/2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/VOL.PROC_.PROD_._2.xlsx,XLSX,200,"Mar, 07/11/2017 - 16:40","Mar, 07/11/2017 - 17:43"
volumenes-de-producto-por-varieadad-tm-del-año-2017-10072017,VOLUMENES DE PRODUCTO POR VARIEADAD   TM. DEL AÑO 2017 10/07/2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/VOL.PROD_._2.xlsx,XLSX,200,"Mar, 07/11/2017 - 16:41","Mar, 07/11/2017 - 17:43"
ingreso-diarios-de-precios-por-variedad-de-producto-en-kg-julio-2017-11072017,INGRESO DIARIOS DE PRECIOS POR VARIEDAD  DE PRODUCTO EN KG.  JULIO 2017 11/07/2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/PRC.JULIO__2.xlsx,XLSX,200,"Mar, 07/11/2017 - 16:44","Mar, 07/11/2017 - 17:43"
volumenes-de-producto-por-varieadad-tm-del-año-2017-11072017,VOLUMENES DE PRODUCTO POR VARIEADAD   TM. DEL AÑO 2017 11/07/2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/VOL.PROD_._3.xlsx,XLSX,200,"Mar, 07/11/2017 - 16:47","Mar, 07/11/2017 - 17:43"
ingreso-diarios-de-precios-por-variedad-de-producto-en-kg-julio-2017-140717,INGRESO DIARIOS DE PRECIOS POR VARIEDAD  DE PRODUCTO EN KG.  JULIO 2017 14/07/17,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/PRC.JULIO__3.xlsx,XLSX,200,"Vie, 07/14/2017 - 16:20","Vie, 07/14/2017 - 18:12"
volumenes-y-procedencias-del-producto-del-año-2017-14072017,VOLUMENES Y PROCEDENCIAS DEL PRODUCTO DEL AÑO:    2017 14/07/2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/VOL.PROC_.PROD_._4.xlsx,XLSX,200,"Vie, 07/14/2017 - 16:23","Vie, 06/12/2026 - 11:49"
volumenes-de-producto-por-varieadad-tm-del-año-2017-al-14-de-julio,VOLUMENES DE PRODUCTO POR VARIEADAD   TM. DEL AÑO 2017 al 14 de julio,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/VOL.PROD_._4.xlsx,XLSX,200,"Vie, 07/14/2017 - 16:25","Vie, 07/14/2017 - 18:12"
ingreso-diarios-de-precios-por-variedad-de-producto-en-kg-julio-2017-al-17-de-julio,INGRESO DIARIOS DE PRECIOS POR VARIEDAD  DE PRODUCTO EN KG.  JULIO 2017  al 17 de julio,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/prec.mensual_5.xlsx,XLSX,200,"Lun, 07/17/2017 - 15:44","Lun, 07/17/2017 - 18:42"
precios-por-productos-variedad-año-2017-kg-11072017,PRECIOS POR PRODUCTOS VARIEDAD AÑO 2017  KG. 11/07/2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/prec.mensual_3.xlsx,XLSX,200,"Mar, 07/11/2017 - 16:45","Mar, 07/11/2017 - 17:43"
precios-por-productos-variedad-año-2017-kg-al-17-de-julio-del-2017,PRECIOS POR PRODUCTOS VARIEDAD AÑO 2017  KG. AL 17 DE JULIO DEL 2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/VOL.JULIO__3.xlsx,XLSX,200,"Lun, 07/17/2017 - 15:45","Lun, 07/17/2017 - 18:42"
volumenes-de-producto-por-varieadad-tm-del-año-2017-al-17-de-julio,VOLUMENES DE PRODUCTO POR VARIEADAD   TM. DEL AÑO 2017 AL 17 DE JULIO ,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/VOL.PROC_.PROD_._5.xlsx,XLSX,200,"Lun, 07/17/2017 - 15:46","Lun, 07/17/2017 - 18:42"
precios-por-productos-variedad-año-2017-kg-140717,PRECIOS POR PRODUCTOS VARIEDAD AÑO 2017  KG. 14/07/17,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/prec.mensual_4.xlsx,XLSX,200,"Vie, 07/14/2017 - 16:21","Vie, 07/14/2017 - 18:12"
cantidad-de-emergencias-en-lima-callao-e-ica-al-18-07-2017,"Cantidad de Emergencias en Lima, Callao e Ica al 18-07-2017",Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/emer%20central%20-%2018-07-2017.csv,CSV,200,"Mar, 07/18/2017 - 16:05","Vie, 06/12/2026 - 12:15"
pueblos-formalizados-al-10-de-julio-del-2017,Pueblos Formalizados al 10 de Julio del 2017,Plataforma Nacional de Datos Abiertos,1,1,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/Pueblos%20Formalizados%202017_07_10.xlsx,XLSX,200,"Mié, 07/19/2017 - 12:12","Sáb, 07/24/2021 - 06:02"
volumenes-y-procedencias-del-producto-del-año-al-19072017,VOLUMENES Y PROCEDENCIAS DEL PRODUCTO DEL AÑO:    al 19/07/2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/VOL.PROC_.PROD_._6.xlsx,XLSX,200,"Mié, 07/19/2017 - 16:15","Vie, 06/12/2026 - 11:48"
ingreso-diarios-de-precios-por-variedad-de-producto-en-kg-julio-2017-al-19072017,INGRESO DIARIOS DE PRECIOS POR VARIEDAD  DE PRODUCTO EN KG.  JULIO 2017 al 19/07/2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/PRC.JULIO__5.xlsx,XLSX,200,"Mié, 07/19/2017 - 16:10","Mié, 07/19/2017 - 18:51"
volumenes-y-procedencias-del-producto-del-año-2017-al-17-de-julio,VOLUMENES Y PROCEDENCIAS DEL PRODUCTO DEL AÑO:    2017 al 17 de julio,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/VOL.PROD_._5.xlsx,XLSX,200,"Lun, 07/17/2017 - 15:47","Vie, 06/12/2026 - 11:50"
ingreso-diarios-de-precios-por-variedad-de-producto-en-kg-18-julio-2017,INGRESO DIARIOS DE PRECIOS POR VARIEDAD  DE PRODUCTO EN KG.  18 JULIO 2017 ,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/PRC.JULIO__5.xlsx,XLSX,200,"Mié, 07/19/2017 - 16:26","Mié, 07/19/2017 - 18:51"
precios-por-productos-variedad-año-2017-kg-al-18-de-julio,PRECIOS POR PRODUCTOS VARIEDAD AÑO 2017  KG. al 18 de julio,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/prec.mensual_6.xlsx,XLSX,200,"Mié, 07/19/2017 - 16:28","Mié, 07/19/2017 - 18:51"
volumenes-de-producto-por-varieadad-tm-al-18-de-julio-del-año-2017,VOLUMENES DE PRODUCTO POR VARIEADAD   TM. al 18 de julio DEL AÑO 2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/VOL.PROD_._6.xlsx,XLSX,200,"Mié, 07/19/2017 - 16:30","Mié, 07/19/2017 - 18:51"
volumenes-y-procedencias-del-producto-del-año-al-18-de-julio-2017,VOLUMENES Y PROCEDENCIAS DEL PRODUCTO DEL AÑO:  al 18 de julio  2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/VOL.PROC_.PROD_._6.xlsx,XLSX,200,"Mié, 07/19/2017 - 16:29","Vie, 06/12/2026 - 11:49"
ingreso-diarios-de-precios-por-variedad-de-producto-en-kg-al-25-de-julio-2017,INGRESO DIARIOS DE PRECIOS POR VARIEDAD  DE PRODUCTO EN KG.  AL 25 DE JULIO 2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/PRC.JULIO__6.xlsx,XLSX,200,"Mar, 07/25/2017 - 15:40","Mar, 07/25/2017 - 15:44"
precios-por-productos-variedad-año-al-25-julio-2017-kg,PRECIOS POR PRODUCTOS VARIEDAD AÑO AL 25 JULIO 2017  KG.,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/prec.mensual_7.xlsx,XLSX,200,"Mar, 07/25/2017 - 15:42","Mar, 07/25/2017 - 15:44"
volumenes-y-procedencias-del-producto-del-año-2017-al-25-julio,VOLUMENES Y PROCEDENCIAS DEL PRODUCTO DEL AÑO:    2017 AL 25 JULIO,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/VOL.PROC_.PROD_._7.xlsx,XLSX,200,"Mar, 07/25/2017 - 15:45","Vie, 06/12/2026 - 11:48"
volumenes-de-producto-por-varieadad-tm-del-año-2017-al-25-de-julio,VOLUMENES DE PRODUCTO POR VARIEADAD   TM. DEL AÑO 2017 AL 25 DE JULIO,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/VOL.PROD_._7.xlsx,XLSX,200,"Mar, 07/25/2017 - 15:47","Mar, 07/25/2017 - 18:44"
cantidad-de-emergencias-en-lima-callao-e-ica-al-25-07-2017,"Cantidad de Emergencias en Lima, Callao e Ica al 25-07-2017",Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/emer%20central%20-%2025-07-2017.csv,CSV,200,"Mar, 07/25/2017 - 16:20","Vie, 06/12/2026 - 12:14"
cantidad-de-emergencias-nivel-nacional-junio-2017,Cantidad de Emergencias a Nivel Nacional a JUNIO 2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/emer%20nacional-jun-2017.csv,CSV,200,"Mar, 07/25/2017 - 16:14","Vie, 06/12/2026 - 12:00"
precios-por-productos-variedad-año-2017-al-26-de-julio-kg,PRECIOS POR PRODUCTOS VARIEDAD AÑO 2017 al 26 de julio  KG.,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/prec.mensual_8.xlsx,XLSX,200,"Mié, 07/26/2017 - 15:09","Mié, 07/26/2017 - 16:06"
volumenes-de-producto-por-varieadad-tm-del-año-2017-al-26-de-julio,VOLUMENES DE PRODUCTO POR VARIEADAD   TM. DEL AÑO 2017 al 26 de julio,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/VOL.PROD_._8.xlsx,XLSX,200,"Mié, 07/26/2017 - 15:12","Mié, 07/26/2017 - 16:06"
ingreso-diarios-de-precios-por-variedad-de-producto-en-kg-al-26-de-julio-2017,INGRESO DIARIOS DE PRECIOS POR VARIEDAD  DE PRODUCTO EN KG. Al 26 de JULIO 2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/PRC.JULIO__7.xlsx,XLSX,200,"Mié, 07/26/2017 - 15:08","Mié, 07/26/2017 - 16:06"
midagri-02-datero-agrario-ministerio-de-desarrollo-agrario-y-riego,MIDAGRI-02: Datero Agrario [Ministerio de Desarrollo Agrario y Riego],Plataforma Nacional de Datos Abiertos,42,1,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/2015_0.csv,CSV,200,"Mar, 07/25/2017 - 16:46","Lun, 06/15/2026 - 12:56"
volumenes-y-procedencias-del-producto-del-año-2017-del-26-de-julio,VOLUMENES Y PROCEDENCIAS DEL PRODUCTO DEL AÑO:    2017 del 26 de julio,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/07/VOL.PROC_.PROD_._8.xlsx,XLSX,200,"Mié, 07/26/2017 - 15:11","Vie, 06/12/2026 - 11:47"
cantidad-de-emergencias-en-lima-callao-e-ica-al-01-08-2017,"Cantidad de Emergencias en Lima, Callao e Ica al 01-08-2017",Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/emer%20central%20-%2001-08-2017.csv,CSV,200,"Mar, 08/01/2017 - 11:14","Vie, 06/12/2026 - 12:14"
ingreso-diarios-de-precios-por-variedad-de-producto-en-kg-agosto-2017,INGRESO DIARIOS DE PRECIOS POR VARIEDAD  DE PRODUCTO EN KG.  AGOSTO 2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/PREC.AGOSTO.xlsx,XLSX,200,"Mié, 08/02/2017 - 14:41","Mié, 08/02/2017 - 16:58"
volumenes-y-procedencias-del-producto-del-año-02-08-2017,VOLUMENES Y PROCEDENCIAS DEL PRODUCTO DEL AÑO: 02-08-2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/VOL.PROC_.PROD_..xlsx,XLSX,200,"Mié, 08/02/2017 - 14:49","Vie, 06/12/2026 - 11:47"
precios-por-productos-variedad-año-2017-kg-0,PRECIOS POR PRODUCTOS VARIEDAD AÑO 2017  KG,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/prec.mensual.xlsx,XLSX,200,"Mié, 08/02/2017 - 14:46","Mié, 08/02/2017 - 16:58"
listado-de-oficinas-comerciales-del-perú-en-el-exterior-ocex,Listado de Oficinas Comerciales del Perú en el Exterior - OCEX ,Plataforma Nacional de Datos Abiertos,0,0,,,Active,,,,"Mié, 08/02/2017 - 14:50","Vie, 04/05/2019 - 17:30"
volumenes-de-producto-por-varieadad-tm-del-año-02-08-2017,VOLUMENES DE PRODUCTO POR VARIEADAD   TM. DEL AÑO 02-08-2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/VOL.PROD_..xlsx,XLSX,200,"Mié, 08/02/2017 - 14:50","Mié, 08/02/2017 - 16:58"
ingreso-diarios-de-precios-por-variedad-de-producto-en-kg-agosto-2017-03-08,INGRESO DIARIOS DE PRECIOS POR VARIEDAD  DE PRODUCTO EN KG.  AGOSTO 2017-03-08,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/PREC.AGOSTO_0.xlsx,XLSX,200,"Jue, 08/03/2017 - 16:10","Jue, 08/03/2017 - 17:04"
precios-por-productos-variedad-año-2017-03-08-2017,PRECIOS POR PRODUCTOS VARIEDAD AÑO 2017-03-08-2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/prec.mensual_0.xlsx,XLSX,200,"Jue, 08/03/2017 - 16:12","Jue, 08/03/2017 - 17:04"
volumenes-de-producto-por-varieadad-tm-del-año-2017-08-03,VOLUMENES DE PRODUCTO POR VARIEADAD-TM. DEL AÑO 2017-08-03,Plataforma Nacional de Datos Abiertos,0,0,,,Active,,,,"Jue, 08/03/2017 - 16:25","Jue, 08/03/2017 - 16:25"
volumenes-y-procedencias-del-producto-del-año-2017-08-03,VOLUMENES Y PROCEDENCIAS DEL PRODUCTO DEL AÑO: 2017-08-03,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/VOL.PROC_.PROD_._0.xlsx,XLSX,200,"Jue, 08/03/2017 - 16:24","Vie, 06/12/2026 - 11:45"
volumenes-de-producto-por-varieadad-tm-del-año-2017-08-03-0,VOLUMENES DE PRODUCTO POR VARIEADAD-TM. DEL AÑO 2017-08-03,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/VOL.PROD_._0.xlsx,XLSX,200,"Jue, 08/03/2017 - 16:26","Jue, 08/03/2017 - 17:04"
ingreso-diarios-de-precios-por-variedad-de-producto-en-kg-agosto-2017-07,INGRESO DIARIOS DE PRECIOS POR VARIEDAD  DE PRODUCTO EN KG.  AGOSTO 2017-07,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/PREC.AGOSTO_1.xlsx,XLSX,200,"Lun, 08/07/2017 - 14:17","Lun, 08/07/2017 - 14:39"
precios-por-productos-variedad-año-2017-agosto-07,PRECIOS POR PRODUCTOS VARIEDAD AÑO 2017-AGOSTO-07,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/prec.mensual_1.xlsx,XLSX,200,"Lun, 08/07/2017 - 14:19","Lun, 08/07/2017 - 14:39"
ingreso-diario-de-volumenes-tm-de-productos-al-gmml-del-01-al-07-de-agosto-2017-07,INGRESO DIARIO DE VOLUMENES ( TM ) DE PRODUCTOS AL GMML	DEL   01 AL 07 DE  AGOSTO  2017-07,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/VOL.AGOSTO_1.xlsx,XLSX,200,"Lun, 08/07/2017 - 14:20","Vie, 06/12/2026 - 12:03"
volumenes-y-procedencias-del-producto-del-año-2017-agos-07,VOLUMENES Y PROCEDENCIAS DEL PRODUCTO DEL AÑO: 2017-AGOS-07,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/VOL.PROC_.PROD_._1.xlsx,XLSX,200,"Lun, 08/07/2017 - 14:21","Vie, 06/12/2026 - 11:44"
volumenes-de-producto-por-varieadad-tm-del-año-2017-agosto-07,VOLUMENES DE PRODUCTO POR VARIEADAD   TM. DEL AÑO 2017-AGOSTO-07,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/VOL.PROD_._1.xlsx,XLSX,200,"Lun, 08/07/2017 - 14:22","Lun, 08/07/2017 - 14:39"
ingreso-diarios-de-precios-por-variedad-de-producto-en-kg-agosto-2017-08-09,INGRESO DIARIOS DE PRECIOS POR VARIEDAD  DE PRODUCTO EN KG.  AGOSTO 2017-08-09,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/PREC.AGOSTO_2.xlsx,XLSX,200,"Mié, 08/09/2017 - 11:49","Mié, 08/09/2017 - 11:54"
cantidad-de-emergencias-en-lima-callao-e-ica-al-08-08-2017,"Cantidad de Emergencias en Lima, Callao e Ica al 08-08-2017",Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/emer%20central%20-%2008-08-2017.csv,CSV,200,"Mar, 08/08/2017 - 11:50","Vie, 06/12/2026 - 12:13"
ingreso-diario-de-volumenes-tm-de-productos-al-gm-del-01-al-09-de-agosto-2017,INGRESO DIARIO DE VOLUMENES ( TM ) DE PRODUCTOS AL GM DEL  01 AL 09 DE  AGOSTO  2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/VOL.AGOSTO_2.xlsx,XLSX,200,"Mié, 08/09/2017 - 11:52","Vie, 06/12/2026 - 12:01"
precios-por-productos-variedad-año-2017-08-09,PRECIOS POR PRODUCTOS VARIEDAD AÑO 2017-08-09,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/prec.mensual_2.xlsx,XLSX,200,"Mié, 08/09/2017 - 11:51","Mié, 08/09/2017 - 11:54"
volumenes-y-procedencias-del-producto-del-año-2017-08-09,VOLUMENES Y PROCEDENCIAS DEL PRODUCTO DEL AÑO: 2017-08-09,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/VOL.PROC_.PROD_._2.xlsx,XLSX,200,"Mié, 08/09/2017 - 11:53","Vie, 06/12/2026 - 11:44"
volumenes-de-producto-por-varieadad-tm-del-año-2017-08-09,VOLUMENES DE PRODUCTO POR VARIEADAD   TM. DEL AÑO 2017-08-09,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/VOL.PROD_._2.xlsx,XLSX,200,"Mié, 08/09/2017 - 11:54","Mié, 08/09/2017 - 11:54"
correspondencia-de-la-cancillería,Correspondencia de la Cancillería,Plataforma Nacional de Datos Abiertos,1,0,,,Active,http://apps.rree.gob.pe/portal/ArchivoCentral/Catalogo/ACInvent.nsf/,URL,0,"Jue, 08/10/2017 - 11:50","Jue, 08/17/2017 - 09:31"
ingreso-diarios-de-precios-por-variedad-de-producto-en-kg-agosto-2017-14-08,INGRESO DIARIOS DE PRECIOS POR VARIEDAD  DE PRODUCTO EN KG.  AGOSTO 2017-14-08,Plataforma Nacional de Datos Abiertos,2,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/PREC.AGOSTO_3.xlsx,XLSX,200,"Lun, 08/14/2017 - 11:19","Lun, 08/14/2017 - 12:36"
archivo-particular-del-presidente-augusto-b-leguia,Archivo Particular del Presidente Augusto B. Leguia,Plataforma Nacional de Datos Abiertos,1,0,,,Active,http://apps.rree.gob.pe/portal/cleguia/colleguia.nsf/,URL,0,"Jue, 08/10/2017 - 12:16","Jue, 08/10/2017 - 17:59"
precios-por-productos-variedad-año-2017140807,PRECIOS POR PRODUCTOS VARIEDAD AÑO 201714/08/07,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/prec.mensual_3.xlsx,XLSX,200,"Lun, 08/14/2017 - 11:24","Lun, 08/14/2017 - 12:36"
catálogo-sobre-la-guerra-de-las-fuerzas-aliadas-contra-la-republica-de-españa,Catálogo sobre la guerra de las fuerzas aliadas contra la Republica de España,Plataforma Nacional de Datos Abiertos,1,0,,,Active,http://apps.rree.gob.pe/portal/catalogoradi.nsf,URL,0,"Jue, 08/10/2017 - 12:19","Mié, 02/12/2025 - 18:34"
inventario-de-cuadernos-copiadores,Inventario de cuadernos copiadores,Plataforma Nacional de Datos Abiertos,1,0,,,Active,http://www.rree.gob.pe/servicioalciudadano/Documents/cuadernos_Copiadores.pdf,PDF,404,"Jue, 08/10/2017 - 12:22","Mié, 09/20/2017 - 15:26"
volumenes-y-procedencias-del-producto-del-año-2017-14-08,VOLUMENES Y PROCEDENCIAS DEL PRODUCTO DEL AÑO: 2017-14-08,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/VOL.PROC_.PROD_._3.xlsx,XLSX,200,"Lun, 08/14/2017 - 11:29","Vie, 06/12/2026 - 11:44"
ingreso-diario-de-volumenes-tm-de-productos-al-gmml-del-01-al-14-de-agosto-2017-14-08,INGRESO DIARIO DE VOLUMENES ( TM ) DE PRODUCTOS AL GMML DEL   01 AL 14 DE  AGOSTO  2017-14-08,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/VOL.AGOSTO_3.xlsx,XLSX,200,"Lun, 08/14/2017 - 11:27","Vie, 06/12/2026 - 12:01"
volumenes-de-producto-por-varieadad-tm-del-año-2017-14-08,VOLUMENES DE PRODUCTO POR VARIEADAD TM. DEL AÑO 2017-14-08,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/VOL.PROD_._3.xlsx,XLSX,200,"Lun, 08/14/2017 - 11:31","Lun, 08/14/2017 - 12:36"
cantidad-de-emergencias-en-lima-callao-e-ica-al-15-08-2017,"Cantidad de Emergencias en Lima, Callao e Ica al 15-08-2017",Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/emer%20central%20-%2015-08-2017.csv,CSV,200,"Mar, 08/15/2017 - 10:19","Vie, 06/12/2026 - 12:13"
ingreso-diario-de-volumenes-tm-de-productos-al-gmml-del-01-al-16-de-agosto-2017,INGRESO DIARIO DE VOLUMENES ( TM ) DE PRODUCTOS AL GMML DEL   01 AL 16 DE  AGOSTO  2017,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/VOL.AGOSTO_4.xlsx,XLSX,200,"Mié, 08/16/2017 - 11:41","Vie, 06/12/2026 - 12:01"
ingreso-diarios-de-precios-por-variedad-de-producto-en-kg-agosto-162017,INGRESO DIARIOS DE PRECIOS POR VARIEDAD  DE PRODUCTO EN KG.  AGOSTO 16/2017 ,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/PREC.AGOSTO_4.xlsx,XLSX,200,"Mié, 08/16/2017 - 11:43","Mié, 08/16/2017 - 12:52"
precios-por-productos-variedad-año-20170816-kg,PRECIOS POR PRODUCTOS VARIEDAD AÑO 2017/08/16  KG.,Plataforma Nacional de Datos Abiertos,1,0,,,Active,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/prec.mensual_4.xlsx,XLSX,200,"Mié, 08/16/2017 - 11:45","Mié, 08/16/2017 - 12:52"
